"SECTOR_OID","SECTOR","BUSINESSACT_ID","ACTIVITY_TITLE","LICENCE_OID","LICENCE","REGULATION_AREA","DA_ENGLAND","DA_SCOTLAND","DA_WALES","DA_NIRELAND","ALL_OF_UK"
"1000224","Bakery product retail","240","Put tables or chairs on the pavement","1084144464","Road Occupation Consent - pavement display (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000421","Take-away food stalls","240","Put tables or chairs on the pavement","1084062742","Pavement licence (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000037","Insulation installation","241","Put an advertising board on the pavement or verge","1084211225","Road Occupation Consent - Street Cafe (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000026","Water supply","241","Put an advertising board on the pavement or verge","1084062742","Pavement licence (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000040","Plastering","241","Put an advertising board on the pavement or verge","1075328392","Permission to run a business on a pavement (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000024","Electricity supply","241","Put an advertising board on the pavement or verge","1075328392","Permission to run a business on a pavement (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000024","Electricity supply","241","Put an advertising board on the pavement or verge","1084144464","Road Occupation Consent - pavement display (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000052","Quantity surveying","241","Put an advertising board on the pavement or verge","1075328392","Permission to run a business on a pavement (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000036","Electrical installation and repair","241","Put an advertising board on the pavement or verge","1075328392","Permission to run a business on a pavement (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000029","Residential building construction","241","Put an advertising board on the pavement or verge","1084062742","Pavement licence (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000029","Residential building construction","241","Put an advertising board on the pavement or verge","1084211225","Road Occupation Consent - Street Cafe (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000034","Brick laying","241","Put an advertising board on the pavement or verge","1084062742","Pavement licence (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000159","Alcoholic drink wholesale","241","Put an advertising board on the pavement or verge","1084211225","Road Occupation Consent - Street Cafe (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000164","Childrens clothing and baby goods wholesale","241","Put an advertising board on the pavement or verge","1084144464","Road Occupation Consent - pavement display (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000165","Footwear wholesale","241","Put an advertising board on the pavement or verge","1084144464","Road Occupation Consent - pavement display (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000165","Footwear wholesale","241","Put an advertising board on the pavement or verge","1084211225","Road Occupation Consent - Street Cafe (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000166","Leather products wholesale","241","Put an advertising board on the pavement or verge","1084211225","Road Occupation Consent - Street Cafe (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000168","Furniture wholesale","241","Put an advertising board on the pavement or verge","1084144464","Road Occupation Consent - pavement display (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000170","Textiles wholesale","241","Put an advertising board on the pavement or verge","1084062742","Pavement licence (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000172","Garden equipment and supplies wholesale","241","Put an advertising board on the pavement or verge","1075328392","Permission to run a business on a pavement (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000172","Garden equipment and supplies wholesale","241","Put an advertising board on the pavement or verge","1084211225","Road Occupation Consent - Street Cafe (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000175","Hardware products wholesale","241","Put an advertising board on the pavement or verge","1084062742","Pavement licence (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000177","Glass building products wholesale","241","Put an advertising board on the pavement or verge","1075328392","Permission to run a business on a pavement (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000184","Telecommunications equipment wholesale","241","Put an advertising board on the pavement or verge","1084211225","Road Occupation Consent - Street Cafe (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000209","Jewellery wholesale","241","Put an advertising board on the pavement or verge","1084062742","Pavement licence (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000209","Jewellery wholesale","241","Put an advertising board on the pavement or verge","1084144464","Road Occupation Consent - pavement display (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000209","Jewellery wholesale","241","Put an advertising board on the pavement or verge","1084211225","Road Occupation Consent - Street Cafe (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000213","Bicycle and bicycle parts wholesale","241","Put an advertising board on the pavement or verge","1075328392","Permission to run a business on a pavement (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000217","Camping and outdoor equipment wholesale","241","Put an advertising board on the pavement or verge","1084211225","Road Occupation Consent - Street Cafe (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000220","General food retail","241","Put an advertising board on the pavement or verge","1084062742","Pavement licence (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000221","Fruit and vegetable retail","241","Put an advertising board on the pavement or verge","1084062742","Pavement licence (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000225","Chocolate and confectionery retail","241","Put an advertising board on the pavement or verge","1075328392","Permission to run a business on a pavement (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000238","Furniture retail","241","Put an advertising board on the pavement or verge","1084144464","Road Occupation Consent - pavement display (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000239","Furniture repair and restoration","241","Put an advertising board on the pavement or verge","1084211225","Road Occupation Consent - Street Cafe (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000240","Home furnishings retail","241","Put an advertising board on the pavement or verge","1084062742","Pavement licence (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000248","Electric appliance retail","241","Put an advertising board on the pavement or verge","1084144464","Road Occupation Consent - pavement display (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000252","Audio-visual equipment hire","241","Put an advertising board on the pavement or verge","1084062742","Pavement licence (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000254","Computers and electronic office equipment repair","241","Put an advertising board on the pavement or verge","1084062742","Pavement licence (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
"1000264","Chemist supplies retail","241","Put an advertising board on the pavement or verge","1084144464","Road Occupation Consent - pavement display (Scotland)","Retail and wholesale","0","1","0","0","0"
"1000265","Beauty and toilet products retail","241","Put an advertising board on the pavement or verge","1084062742","Pavement licence (England &amp; Wales)","Retail and wholesale","1","0","1","0","0"
